auctionId,auctionSeason,auctionNumber,Item, Price ,Display Name,Category
202246,2022,46,Alchemist's Ink,7.5,Alchemist's Ink,Trade 1
202246,2022,46,Alchemist's Parchment,2,Alchemist's Parchment,Trade 1
202246,2022,46,Aragonite,12,Aragonite,Trade 2
202246,2022,46,"1,000 GP Gold Bar",13.5,"1,000 GP Gold Bar",Trade 2
202246,2022,46,Darkwood Plank,2,Darkwood Plank,Trade 1
202246,2022,46,Dwarven Steel,6.25,Dwarven Steel,Trade 1
202246,2022,46,Elven Bismuth,6.75,Elven Bismuth,Trade 2
202246,2022,46,Enchanter's Munition,2,Enchanter's Munition,Trade 1
202246,2022,46,Guild Button,0.75,Adventurers' Guild Button,Bonus
202246,2022,46,Minotaur Hide,7.25,Minotaur Hide,Trade 1
202246,2022,46,Mystic Silk,2,Mystic Silk,Trade 1
202246,2022,46,Oil of Enchantment,6.75,Oil of Enchantment,Trade 2
202246,2022,46,Patron Pin,225,Patron Pin,Premium
202246,2022,46,Patron Token 1,245,Ghost Accelerator,Patron
202246,2022,46,PCH,1.75,Potion Condensed Healing,Bonus
202246,2022,46,Philosopher's Stone,2.5,Philosopher's Stone,Trade 1
202246,2022,46,PYP,85,Ultra Rare,Ultra Rare
202246,2022,46,Wish,210,Wish Ring,Premium
202247,2022,47,1k Bonus,60,Ring of the 5th Circle,Premium
202247,2022,47,2k Bonus,20,+1 Turkey Leg of Smiting,Premium
202247,2022,47,3 Star,2,Lenses of Hunting,Bonus
202247,2022,47,8k Bonus,370,Orb of Dragonkind (Great Wyrm),Premium
202247,2022,47,Alchemist's Ink,8.1,Alchemist's Ink,Trade 1
202247,2022,47,Alchemist's Parchment,3,Alchemist's Parchment,Trade 1
202247,2022,47,Aragonite,10.25,Aragonite,Trade 2
202247,2022,47,"1,000 GP Gold Bar",15,"1,000 GP Gold Bar",Trade 2
202247,2022,47,Darkwood Plank,2,Darkwood Plank,Trade 1
202247,2022,47,Dwarven Steel,6.6,Dwarven Steel,Trade 1
202247,2022,47,Elven Bismuth,10.25,Elven Bismuth,Trade 2
202247,2022,47,Enchanter's Munition,2.75,Enchanter's Munition,Trade 1
202247,2022,47,Guild Button,1.25,Adventurers' Guild Button,Bonus
202247,2022,47,Minotaur Hide,7,Minotaur Hide,Trade 1
202247,2022,47,Mystic Silk,2,Mystic Silk,Trade 1
202247,2022,47,Oil of Enchantment,10.25,Oil of Enchantment,Trade 2
202247,2022,47,Patron Pin,161,Patron Pin,Premium
202247,2022,47,Patron Token 1,216,Ghost Accelerator,Patron
202247,2022,47,PCH,1.75,Potion Condensed Healing,Bonus
202247,2022,47,Philosopher's Stone,2.6,Philosopher's Stone,Trade 1
202247,2022,47,PYP,82,Ultra Rare,Ultra Rare
202247,2022,47,Wish,211,Wish Ring,Premium
202248,2022,48,1k Bonus,70,Ring of the 5th Circle,Premium
202248,2022,48,2k Bonus,20,+1 Turkey Leg of Smiting,Premium
202248,2022,48,3 Star,1.25,Lenses of Hunting,Bonus
202248,2022,48,8k Bonus,375,Orb of Dragonkind (Great Wyrm),Premium
202248,2022,48,Alchemist's Ink,7,Alchemist's Ink,Trade 1
202248,2022,48,Alchemist's Parchment,2.5,Alchemist's Parchment,Trade 1
202248,2022,48,Aragonite,10,Aragonite,Trade 2
202248,2022,48,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
202248,2022,48,Darkwood Plank,2.5,Darkwood Plank,Trade 1
202248,2022,48,Dwarven Steel,4.75,Dwarven Steel,Trade 1
202248,2022,48,Elven Bismuth,5.5,Elven Bismuth,Trade 2
202248,2022,48,Enchanter's Munition,3,Enchanter's Munition,Trade 1
202248,2022,48,Guild Button,3,Adventurers' Guild Button,Bonus
202248,2022,48,Minotaur Hide,7,Minotaur Hide,Trade 1
202248,2022,48,Mystic Silk,2.5,Mystic Silk,Trade 1
202248,2022,48,Oil of Enchantment,5.5,Oil of Enchantment,Trade 2
202248,2022,48,Patron Pin,210,Patron Pin,Premium
202248,2022,48,Patron Token 1,200,Ghost Accelerator,Patron
202248,2022,48,PCH,2,Potion Condensed Healing,Bonus
202248,2022,48,Philosopher's Stone,2.5,Philosopher's Stone,Trade 1
202248,2022,48,PYP,90,Ultra Rare,Ultra Rare
202248,2022,48,Wish,215,Wish Ring,Premium
202249,2022,49,1k Bonus,75,Ring of the 5th Circle,Premium
202249,2022,49,2k Bonus,15,+1 Turkey Leg of Smiting,Premium
202249,2022,49,3 Star,1,Lenses of Hunting,Bonus
202249,2022,49,Alchemist's Ink,6.25,Alchemist's Ink,Trade 1
202249,2022,49,Alchemist's Parchment,1.75,Alchemist's Parchment,Trade 1
202249,2022,49,Aragonite,11,Aragonite,Trade 2
202249,2022,49,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
202249,2022,49,Darkwood Plank,1.75,Darkwood Plank,Trade 1
202249,2022,49,Dwarven Steel,6.5,Dwarven Steel,Trade 1
202249,2022,49,Elven Bismuth,7.5,Elven Bismuth,Trade 2
202249,2022,49,Enchanter's Munition,2.5,Enchanter's Munition,Trade 1
202249,2022,49,Minotaur Hide,6.5,Minotaur Hide,Trade 1
202249,2022,49,Mystic Silk,1.75,Mystic Silk,Trade 1
202249,2022,49,Oil of Enchantment,7.25,Oil of Enchantment,Trade 2
202249,2022,49,Patron Pin,255,Patron Pin,Premium
202249,2022,49,Patron Token 1,155,Ghost Accelerator,Patron
202249,2022,49,PCH,1.25,Potion Condensed Healing,Bonus
202249,2022,49,Philosopher's Stone,2,Philosopher's Stone,Trade 1
202249,2022,49,PYP,90,Ultra Rare,Ultra Rare
202249,2022,49,Wish,215,Wish Ring,Premium
202250,2022,50,1k Bonus,85,Ring of the 5th Circle,Premium
202250,2022,50,2k Bonus,8,+1 Turkey Leg of Smiting,Premium
202250,2022,50,3 Star,0.75,Lenses of Hunting,Bonus
202250,2022,50,8k Bonus,305,Orb of Dragonkind (Great Wyrm),Premium
202250,2022,50,Alchemist's Ink,7.5,Alchemist's Ink,Trade 1
202250,2022,50,Alchemist's Parchment,2,Alchemist's Parchment,Trade 1
202250,2022,50,Aragonite,13,Aragonite,Trade 2
202250,2022,50,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
202250,2022,50,Darkwood Plank,2,Darkwood Plank,Trade 1
202250,2022,50,Dwarven Steel,6,Dwarven Steel,Trade 1
202250,2022,50,Elven Bismuth,6.75,Elven Bismuth,Trade 2
202250,2022,50,Enchanter's Munition,2,Enchanter's Munition,Trade 1
202250,2022,50,Guild Button,0.25,Adventurers' Guild Button,Bonus
202250,2022,50,Minotaur Hide,7,Minotaur Hide,Trade 1
202250,2022,50,Mystic Silk,2,Mystic Silk,Trade 1
202250,2022,50,Oil of Enchantment,7,Oil of Enchantment,Trade 2
202250,2022,50,Patron Pin,160,Patron Pin,Premium
202250,2022,50,Patron Token 1,135,Ghost Accelerator,Patron
202250,2022,50,PCH,1.75,Potion Condensed Healing,Bonus
202250,2022,50,Philosopher's Stone,2.25,Philosopher's Stone,Trade 1
202250,2022,50,PYP,90,Ultra Rare,Ultra Rare
202250,2022,50,Wish,215,Wish Ring,Premium
20231,2023,1,1k Bonus,75,Ring of the 4th Circle,Premium
20231,2023,1,2k Bonus,15,Grunnel's +2 Pointy Stick,Premium
20231,2023,1,3 Star,0.75,Amulet of Magnifying,Bonus
20231,2023,1,Treasure Chip,3,Treasure Chip (each),Preorder
20231,2023,1,8k Bonus,455,Path to Enlightenment (Fragment 1),Premium
20231,2023,1,Alchemist's Ink,5,Alchemist's Ink,Trade 1
20231,2023,1,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
20231,2023,1,Aragonite,7.5,Aragonite,Trade 2
20231,2023,1,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
20231,2023,1,Darkwood Plank,1.5,Darkwood Plank,Trade 1
20231,2023,1,Dwarven Steel,3.5,Dwarven Steel,Trade 1
20231,2023,1,Elven Bismuth,5,Elven Bismuth,Trade 2
20231,2023,1,Enchanter's Munition,1.25,Enchanter's Munition,Trade 1
20231,2023,1,Guild Button,1.25,Adventurers' Guild Button,Bonus
20231,2023,1,Minotaur Hide,4.25,Minotaur Hide,Trade 1
20231,2023,1,Mystic Silk,1.25,Mystic Silk,Trade 1
20231,2023,1,Oil of Enchantment,5.25,Oil of Enchantment,Trade 2
20231,2023,1,Patron Pin,405,Patron Pin,Premium
20231,2023,1,PCH,1.25,Potion Healer's Rum,Bonus
20231,2023,1,Philosopher's Stone,2.25,Philosopher's Stone,Trade 1
20231,2023,1,Preorder Bonus,0.75,Gib Gub's Handy Acorn,Preorder
20231,2023,1,PYP,100,Ultra Rare,Ultra Rare
20231,2023,1,Wish,195,Wish Ring,Premium
20232,2023,2,1k Bonus,85,Ring of the 4th Circle,Premium
20232,2023,2,2k Bonus,11,Grunnel's +2 Pointy Stick,Premium
20232,2023,2,3 Star,0.75,Amulet of Magnifying,Bonus
20232,2023,2,Treasure Chip,4,Treasure Chip (each),Preorder
20232,2023,2,8k Bonus,485,Path to Enlightenment (Fragment 1),Premium
20232,2023,2,Alchemist's Ink,5,Alchemist's Ink,Trade 1
20232,2023,2,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
20232,2023,2,Aragonite,7,Aragonite,Trade 2
20232,2023,2,"1,000 GP Gold Bar",12,"1,000 GP Gold Bar",Trade 2
20232,2023,2,Darkwood Plank,1.5,Darkwood Plank,Trade 1
20232,2023,2,Dwarven Steel,4.25,Dwarven Steel,Trade 1
20232,2023,2,Elven Bismuth,5,Elven Bismuth,Trade 2
20232,2023,2,Enchanter's Munition,1.75,Enchanter's Munition,Trade 1
20232,2023,2,Guild Button,1.25,Adventurers' Guild Button,Bonus
20232,2023,2,Minotaur Hide,4.5,Minotaur Hide,Trade 1
20232,2023,2,Mystic Silk,1.5,Mystic Silk,Trade 1
20232,2023,2,Oil of Enchantment,5,Oil of Enchantment,Trade 2
20232,2023,2,Patron Pin,505,Patron Pin,Premium
20232,2023,2,PCH,1,Potion Healer's Rum,Bonus
20232,2023,2,Philosopher's Stone,1.5,Philosopher's Stone,Trade 1
20232,2023,2,Preorder Bonus,0.75,Gib Gub's Handy Acorn,Preorder
20232,2023,2,PYP,95,Ultra Rare,Ultra Rare
20232,2023,2,Wish,205,Wish Ring,Premium
20233,2023,3,1k Bonus,80,Ring of the 4th Circle,Premium
20233,2023,3,2k Bonus,6.25,Grunnel's +2 Pointy Stick,Premium
20233,2023,3,3 Star,1,Amulet of Magnifying,Bonus
20233,2023,3,Treasure Chip,2.25,Treasure Chip (each),Preorder
20233,2023,3,8k Bonus,460,Path to Enlightenment (Fragment 1),Premium
20233,2023,3,Alchemist's Ink,4.5,Alchemist's Ink,Trade 1
20233,2023,3,Alchemist's Parchment,1,Alchemist's Parchment,Trade 1
20233,2023,3,Aragonite,7.75,Aragonite,Trade 2
20233,2023,3,"1,000 GP Gold Bar",12,"1,000 GP Gold Bar",Trade 2
20233,2023,3,Darkwood Plank,1.25,Darkwood Plank,Trade 1
20233,2023,3,Dwarven Steel,3,Dwarven Steel,Trade 1
20233,2023,3,Elven Bismuth,3,Elven Bismuth,Trade 2
20233,2023,3,Enchanter's Munition,0.75,Enchanter's Munition,Trade 1
20233,2023,3,Guild Button,0.25,Adventurers' Guild Button,Bonus
20233,2023,3,Minotaur Hide,4.5,Minotaur Hide,Trade 1
20233,2023,3,Mystic Silk,1.25,Mystic Silk,Trade 1
20233,2023,3,Oil of Enchantment,7,Oil of Enchantment,Trade 2
20233,2023,3,Patron Pin,400,Patron Pin,Premium
20233,2023,3,PCH,0.5,Potion Healer's Rum,Bonus
20233,2023,3,Philosopher's Stone,3,Philosopher's Stone,Trade 1
20233,2023,3,Preorder Bonus,0.5,Gib Gub's Handy Acorn,Preorder
20233,2023,3,PYP,95,Ultra Rare,Ultra Rare
20233,2023,3,Wish,160,Wish Ring,Premium
20234,2023,4,1k Bonus,85,Ring of the 4th Circle,Premium
20234,2023,4,2k Bonus,16,Grunnel's +2 Pointy Stick,Premium
20234,2023,4,3 Star,0.75,Amulet of Magnifying,Bonus
20234,2023,4,Treasure Chip,3,Treasure Chip (each),Preorder
20234,2023,4,8k Bonus,475,Path to Enlightenment (Fragment 1),Premium
20234,2023,4,Alchemist's Ink,5,Alchemist's Ink,Trade 1
20234,2023,4,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
20234,2023,4,Aragonite,11,Aragonite,Trade 2
20234,2023,4,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
20234,2023,4,Darkwood Plank,1.25,Darkwood Plank,Trade 1
20234,2023,4,Dwarven Steel,5,Dwarven Steel,Trade 1
20234,2023,4,Elven Bismuth,5,Elven Bismuth,Trade 2
20234,2023,4,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
20234,2023,4,Guild Button,2,Adventurers' Guild Button,Bonus
20234,2023,4,Minotaur Hide,5,Minotaur Hide,Trade 1
20234,2023,4,Mystic Silk,1.25,Mystic Silk,Trade 1
20234,2023,4,Oil of Enchantment,5,Oil of Enchantment,Trade 2
20234,2023,4,Patron Pin,435,Patron Pin,Premium
20234,2023,4,PCH,2.25,Potion Healer's Rum,Bonus
20234,2023,4,Philosopher's Stone,2,Philosopher's Stone,Trade 1
20234,2023,4,Preorder Bonus,0.5,Gib Gub's Handy Acorn,Preorder
20234,2023,4,PYP,95,Ultra Rare,Ultra Rare
20234,2023,4,Wish,200,Wish Ring,Premium
20235,2023,5,1k Bonus,85,Ring of the 4th Circle,Premium
20235,2023,5,2k Bonus,13,Grunnel's +2 Pointy Stick,Premium
20235,2023,5,3 Star,0.75,Amulet of Magnifying,Bonus
20235,2023,5,Treasure Chip,3.25,Treasure Chip (each),Preorder
20235,2023,5,8k Bonus,455,Path to Enlightenment (Fragment 1),Premium
20235,2023,5,Alchemist's Ink,4.25,Alchemist's Ink,Trade 1
20235,2023,5,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
20235,2023,5,Aragonite,13,Aragonite,Trade 2
20235,2023,5,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
20235,2023,5,Darkwood Plank,1.25,Darkwood Plank,Trade 1
20235,2023,5,Dwarven Steel,4.25,Dwarven Steel,Trade 1
20235,2023,5,Elven Bismuth,5,Elven Bismuth,Trade 2
20235,2023,5,Enchanter's Munition,2,Enchanter's Munition,Trade 1
20235,2023,5,Guild Button,0.25,Adventurers' Guild Button,Bonus
20235,2023,5,Minotaur Hide,5.25,Minotaur Hide,Trade 1
20235,2023,5,Mystic Silk,1.5,Mystic Silk,Trade 1
20235,2023,5,Oil of Enchantment,5,Oil of Enchantment,Trade 2
20235,2023,5,Patron Pin,425,Patron Pin,Premium
20235,2023,5,PCH,1,Potion Healer's Rum,Bonus
20235,2023,5,Philosopher's Stone,1.5,Philosopher's Stone,Trade 1
20235,2023,5,Preorder Bonus,0.5,Gib Gub's Handy Acorn,Preorder
20235,2023,5,PYP,95,Ultra Rare,Ultra Rare
20235,2023,5,Wish,195,Wish Ring,Premium
20236,2023,6,1k Bonus,85,Ring of the 4th Circle,Premium
20236,2023,6,2k Bonus,8.25,Grunnel's +2 Pointy Stick,Premium
20236,2023,6,3 Star,0.5,Amulet of Magnifying,Bonus
20236,2023,6,Treasure Chip,3.17,Treasure Chip (each),Preorder
20236,2023,6,8k Bonus,451,Path to Enlightenment (Fragment 1),Premium
20236,2023,6,Alchemist's Ink,5,Alchemist's Ink,Trade 1
20236,2023,6,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
20236,2023,6,Aragonite,13,Aragonite,Trade 2
20236,2023,6,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
20236,2023,6,Darkwood Plank,1.4,Darkwood Plank,Trade 1
20236,2023,6,Dwarven Steel,4.6,Dwarven Steel,Trade 1
20236,2023,6,Elven Bismuth,6.25,Elven Bismuth,Trade 2
20236,2023,6,Enchanter's Munition,2.5,Enchanter's Munition,Trade 1
20236,2023,6,Guild Button,5.25,Adventurers' Guild Button,Bonus
20236,2023,6,Minotaur Hide,5.1,Minotaur Hide,Trade 1
20236,2023,6,Mystic Silk,1.5,Mystic Silk,Trade 1
20236,2023,6,Oil of Enchantment,6.25,Oil of Enchantment,Trade 2
20236,2023,6,Patron Pin,405,Patron Pin,Premium
20236,2023,6,PCH,0.75,Potion Healer's Rum,Bonus
20236,2023,6,Philosopher's Stone,2.6,Philosopher's Stone,Trade 1
20236,2023,6,Preorder Bonus,0.25,Gib Gub's Handy Acorn,Preorder
20236,2023,6,PYP,101,Ultra Rare,Ultra Rare
20236,2023,6,Wish,196,Wish Ring,Premium
20237,2023,7,1k Bonus,85,Ring of the 4th Circle,Premium
20237,2023,7,2k Bonus,6.25,Grunnel's +2 Pointy Stick,Premium
20237,2023,7,3 Star,0.25,Amulet of Magnifying,Bonus
20237,2023,7,Treasure Chip,3.08,Treasure Chip (each),Preorder
20237,2023,7,8k Bonus,450,Path to Enlightenment (Fragment 1),Premium
20237,2023,7,Alchemist's Ink,5,Alchemist's Ink,Trade 1
20237,2023,7,Alchemist's Parchment,1.75,Alchemist's Parchment,Trade 1
20237,2023,7,Aragonite,12,Aragonite,Trade 2
20237,2023,7,"1,000 GP Gold Bar",12,"1,000 GP Gold Bar",Trade 2
20237,2023,7,Darkwood Plank,1.25,Darkwood Plank,Trade 1
20237,2023,7,Dwarven Steel,4.75,Dwarven Steel,Trade 1
20237,2023,7,Elven Bismuth,5.25,Elven Bismuth,Trade 2
20237,2023,7,Enchanter's Munition,1.75,Enchanter's Munition,Trade 1
20237,2023,7,Guild Button,1,Adventurers' Guild Button,Bonus
20237,2023,7,Minotaur Hide,5,Minotaur Hide,Trade 1
20237,2023,7,Mystic Silk,1.25,Mystic Silk,Trade 1
20237,2023,7,Oil of Enchantment,5.25,Oil of Enchantment,Trade 2
20237,2023,7,Patron Pin,410,Patron Pin,Premium
20237,2023,7,PCH,1,Potion Healer's Rum,Bonus
20237,2023,7,Philosopher's Stone,3,Philosopher's Stone,Trade 1
20237,2023,7,Preorder Bonus,0.25,Gib Gub's Handy Acorn,Preorder
20237,2023,7,PYP,100,Ultra Rare,Ultra Rare
20237,2023,7,Wish,180,Wish Ring,Premium
20238,2023,8,1k Bonus,85,Ring of the 4th Circle,Premium
20238,2023,8,2k Bonus,9.5,Grunnel's +2 Pointy Stick,Premium
20238,2023,8,3 Star,0.25,Amulet of Magnifying,Bonus
20238,2023,8,Treasure Chip,3.25,Treasure Chip (each),Preorder
20238,2023,8,8k Bonus,465,Path to Enlightenment (Fragment 1),Premium
20238,2023,8,Alchemist's Ink,4.25,Alchemist's Ink,Trade 1
20238,2023,8,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
20238,2023,8,Aragonite,12,Aragonite,Trade 2
20238,2023,8,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
20238,2023,8,Darkwood Plank,1.25,Darkwood Plank,Trade 1
20238,2023,8,Dwarven Steel,4,Dwarven Steel,Trade 1
20238,2023,8,Elven Bismuth,5,Elven Bismuth,Trade 2
20238,2023,8,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
20238,2023,8,Guild Button,0.5,Adventurers' Guild Button,Bonus
20238,2023,8,Minotaur Hide,5.25,Minotaur Hide,Trade 1
20238,2023,8,Mystic Silk,1.5,Mystic Silk,Trade 1
20238,2023,8,Oil of Enchantment,5,Oil of Enchantment,Trade 2
20238,2023,8,Patron Pin,430,Patron Pin,Premium
20238,2023,8,PCH,1.25,Potion Healer's Rum,Bonus
20238,2023,8,Philosopher's Stone,1.5,Philosopher's Stone,Trade 1
20238,2023,8,Preorder Bonus,0.5,Gib Gub's Handy Acorn,Preorder
20238,2023,8,PYP,95,Ultra Rare,Ultra Rare
20238,2023,8,Wish,195,Wish Ring,Premium
20239,2023,9,1k Bonus,80,Ring of the 4th Circle,Premium
20239,2023,9,2k Bonus,6,Grunnel's +2 Pointy Stick,Premium
20239,2023,9,3 Star,0.25,Amulet of Magnifying,Bonus
20239,2023,9,Treasure Chip,3,Treasure Chip (each),Preorder
20239,2023,9,8k Bonus,455,Path to Enlightenment (Fragment 1),Premium
20239,2023,9,Alchemist's Ink,5.25,Alchemist's Ink,Trade 1
20239,2023,9,Alchemist's Parchment,1.25,Alchemist's Parchment,Trade 1
20239,2023,9,Aragonite,7.5,Aragonite,Trade 2
20239,2023,9,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
20239,2023,9,Darkwood Plank,1.25,Darkwood Plank,Trade 1
20239,2023,9,Dwarven Steel,4.75,Dwarven Steel,Trade 1
20239,2023,9,Elven Bismuth,5,Elven Bismuth,Trade 2
20239,2023,9,Enchanter's Munition,1.5,Enchanter's Munition,Trade 1
20239,2023,9,Guild Button,0.5,Adventurers' Guild Button,Bonus
20239,2023,9,Minotaur Hide,5.75,Minotaur Hide,Trade 1
20239,2023,9,Mystic Silk,1.75,Mystic Silk,Trade 1
20239,2023,9,Oil of Enchantment,5,Oil of Enchantment,Trade 2
20239,2023,9,Patron Pin,425,Patron Pin,Premium
20239,2023,9,PCH,1,Potion Healer's Rum,Bonus
20239,2023,9,Philosopher's Stone,2.25,Philosopher's Stone,Trade 1
20239,2023,9,Preorder Bonus,0.5,Gib Gub's Handy Acorn,Preorder
20239,2023,9,PYP,95,Ultra Rare,Ultra Rare
20239,2023,9,Wish,200,Wish Ring,Premium
202310,2023,10,1k Bonus,81,Ring of the 4th Circle,Premium
202310,2023,10,2k Bonus,6,Grunnel's +2 Pointy Stick,Premium
202310,2023,10,3 Star,0.5,Amulet of Magnifying,Bonus
202310,2023,10,Treasure Chip,3.33,Treasure Chip (each),Preorder
202310,2023,10,8k Bonus,420,Path to Enlightenment (Fragment 1),Premium
202310,2023,10,Alchemist's Ink,3.75,Alchemist's Ink,Trade 1
202310,2023,10,Alchemist's Parchment,1.25,Alchemist's Parchment,Trade 1
202310,2023,10,Aragonite,7.75,Aragonite,Trade 2
202310,2023,10,"1,000 GP Gold Bar",12.25,"1,000 GP Gold Bar",Trade 2
202310,2023,10,Darkwood Plank,1.25,Darkwood Plank,Trade 1
202310,2023,10,Dwarven Steel,4.5,Dwarven Steel,Trade 1
202310,2023,10,Elven Bismuth,4.25,Elven Bismuth,Trade 2
202310,2023,10,Enchanter's Munition,1,Enchanter's Munition,Trade 1
202310,2023,10,Guild Button,0.5,Adventurers' Guild Button,Bonus
202310,2023,10,Minotaur Hide,3,Minotaur Hide,Trade 1
202310,2023,10,Mystic Silk,1,Mystic Silk,Trade 1
202310,2023,10,Oil of Enchantment,4,Oil of Enchantment,Trade 2
202310,2023,10,Patron Pin,455,Patron Pin,Premium
202310,2023,10,PCH,0.75,Potion Healer's Rum,Bonus
202310,2023,10,Philosopher's Stone,1.25,Philosopher's Stone,Trade 1
202310,2023,10,Preorder Bonus,0.5,Gib Gub's Handy Acorn,Preorder
202310,2023,10,PYP,90,Ultra Rare,Ultra Rare
202310,2023,10,Wish,210,Wish Ring,Premium
202311,2023,11,1k Bonus,85,Ring of the 4th Circle,Premium
202311,2023,11,2k Bonus,8,Grunnel's +2 Pointy Stick,Premium
202311,2023,11,3 Star,0.25,Amulet of Magnifying,Bonus
202311,2023,11,Treasure Chip,3,Treasure Chip (each),Preorder
202311,2023,11,8k Bonus,495,Path to Enlightenment (Fragment 1),Premium
202311,2023,11,Alchemist's Ink,4.75,Alchemist's Ink,Trade 1
202311,2023,11,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
202311,2023,11,Aragonite,10,Aragonite,Trade 2
202311,2023,11,"1,000 GP Gold Bar",14,"1,000 GP Gold Bar",Trade 2
202311,2023,11,Darkwood Plank,1.75,Darkwood Plank,Trade 1
202311,2023,11,Dwarven Steel,3.75,Dwarven Steel,Trade 1
202311,2023,11,Elven Bismuth,5,Elven Bismuth,Trade 2
202311,2023,11,Enchanter's Munition,2.25,Enchanter's Munition,Trade 1
202311,2023,11,Guild Button,0.5,Adventurers' Guild Button,Bonus
202311,2023,11,Minotaur Hide,4.75,Minotaur Hide,Trade 1
202311,2023,11,Mystic Silk,1.75,Mystic Silk,Trade 1
202311,2023,11,Oil of Enchantment,5,Oil of Enchantment,Trade 2
202311,2023,11,Patron Pin,450,Patron Pin,Premium
202311,2023,11,PCH,1,Potion Healer's Rum,Bonus
202311,2023,11,Philosopher's Stone,2.75,Philosopher's Stone,Trade 1
202311,2023,11,Preorder Bonus,0.5,Gib Gub's Handy Acorn,Preorder
202311,2023,11,PYP,90,Ultra Rare,Ultra Rare
202311,2023,11,Wish,225,Wish Ring,Premium
202312,2023,12,1k Bonus,85,Ring of the 4th Circle,Premium
202312,2023,12,2k Bonus,8,Grunnel's +2 Pointy Stick,Premium
202312,2023,12,3 Star,1,Amulet of Magnifying,Bonus
202312,2023,12,Treasure Chip,2.92,Treasure Chip (each),Preorder
202312,2023,12,8k Bonus,450,Path to Enlightenment (Fragment 1),Premium
202312,2023,12,Alchemist's Ink,4.25,Alchemist's Ink,Trade 1
202312,2023,12,Alchemist's Parchment,1.5,Alchemist's Parchment,Trade 1
202312,2023,12,Aragonite,9.25,Aragonite,Trade 2
202312,2023,12,"1,000 GP Gold Bar",13,"1,000 GP Gold Bar",Trade 2
202312,2023,12,Darkwood Plank,1.25,Darkwood Plank,Trade 1
202312,2023,12,Dwarven Steel,5.25,Dwarven Steel,Trade 1
202312,2023,12,Elven Bismuth,5,Elven Bismuth,Trade 2
202312,2023,12,Enchanter's Munition,2,Enchanter's Munition,Trade 1
202312,2023,12,Guild Button,0.25,Adventurers' Guild Button,Bonus
202312,2023,12,Minotaur Hide,5.25,Minotaur Hide,Trade 1
202312,2023,12,Mystic Silk,1.25,Mystic Silk,Trade 1
202312,2023,12,Oil of Enchantment,5,Oil of Enchantment,Trade 2
202312,2023,12,PCH,0.5,Potion Healer's Rum,Bonus
202312,2023,12,Philosopher's Stone,1.5,Philosopher's Stone,Trade 1
202312,2023,12,Preorder Bonus,1,Gib Gub's Handy Acorn,Preorder
202312,2023,12,PYP,95,Ultra Rare,Ultra Rare
202312,2023,12,Wish,200,Wish Ring,Premium
202313,2023,13,1k Bonus,85,Ring of the 4th Circle,Premium
202313,2023,13,2k Bonus,6.25,Grunnel's +2 Pointy Stick,Premium
202313,2023,13,3 Star,0.5,Amulet of Magnifying,Bonus
202313,2023,13,Treasure Chip,3.75,Treasure Chip (each),Preorder
202313,2023,13,8k Bonus,475,Path to Enlightenment (Fragment 1),Premium
202313,2023,13,Alchemist's Ink,4,Alchemist's Ink,Trade 1
202313,2023,13,Alchemist's Parchment,1.75,Alchemist's Parchment,Trade 1
202313,2023,13,Aragonite,10,Aragonite,Trade 2
